iter	Passed	Remaining
825	87994	125066
826	88073	124922
827	88153	124776
828	88232	124632
829	88309	124484
830	88389	124340
831	88470	124198
832	88553	124060
833	88629	123911
834	88719	123782
835	88810	123654
836	88889	123510
837	88968	123367
838	89049	123225
839	89125	123077
840	89203	122932
841	89283	122791
842	89371	122660
843	89450	122517
844	89528	122372
845	89612	122237
846	89697	122102
847	89786	121974
848	89866	121832
849	89949	121696
850	90031	121557
851	90138	121454
852	90234	121335
853	90326	121211
854	90401	121064
855	90480	120922
856	90551	120771
857	90626	120624
858	90707	120485
859	90781	120338
860	90855	120190
861	90929	120043
862	91007	119902
863	91116	119801
864	91230	119707
865	91339	119606
866	91443	119498
867	91551	119397
868	91654	119288
869	91759	119181
870	91859	119069
871	91968	118968
872	92074	118863
873	92174	118750
874	92272	118636
875	92378	118530
876	92475	118414
877	92581	118310
878	92709	118234
879	92808	118120
880	92915	118016
881	93017	117906
882	93112	117788
883	93204	117665
884	93308	117558
885	93400	117435
886	93501	117324
887	93594	117203
888	93701	117100
889	93810	116999
890	93928	116909
891	94031	116801
892	94131	116688
893	94237	116584
894	94336	116471
895	94447	116373
896	94550	116264
897	94662	116167
898	94760	116052
899	94863	115943
900	94969	115839
901	95069	115728
902	95176	115624
903	95274	115509
904	95375	115398
905	95485	115298
906	95576	115176
907	95688	115078
908	95795	114975
909	95895	114863
910	95996	114753
911	96095	114640
912	96169	114497
913	96239	114350
914	96314	114209
915	96391	114070
916	96467	113930
917	96536	113782
918	96629	113663
919	96701	113518
920	96771	113372
921	96841	113227
922	96916	113086
923	96990	112946
924	97065	112806
925	97133	112658
926	97202	112511
927	97276	112370
928	97353	112234
929	97428	112095
930	97500	111953
931	97573	111811
932	97645	111669
933	97719	111529
934	97795	111392
935	97869	111252
936	97943	111114
937	98025	110984
938	98098	110844
939	98171	110703
940	98239	110558
941	98316	110423
942	98386	110280
943	98455	110137
944	98529	109998
945	98599	109856
946	98672	109716
947	98753	109587
948	98830	109452
949	98903	109314
950	98975	109174
951	99047	109035
952	99128	108905
953	99200	108767
954	99274	108630
955	99348	108493
956	99427	108362
957	99499	108223
958	99569	108083
959	99643	107946
960	99719	107813
961	99793	107677
962	99869	107543
963	99943	107407
964	100024	107279
965	100105	107151
966	100183	107021
967	100265	106894
968	100338	106758
969	100412	106623
970	100484	106486
971	100559	106352
972	100633	106218
973	100710	106087
974	100780	105948
975	100861	105821
976	100934	105686
977	101009	105554
978	101096	105433
979	101167	105297
980	101264	105187
981	101383	105099
982	101484	104994
983	101595	104899
984	101687	104784
985	101784	104674
986	101875	104559
987	101982	104459
988	102087	104358
989	102183	104247
990	102292	104150
991	102394	104045
992	102495	103940
993	102597	103836
994	102687	103719
995	102791	103616
996	102888	103508
997	102986	103399
998	103092	103298
999	103187	103187
1000	103296	103089
1001	103404	102991
1002	103507	102888
1003	103631	102805
1004	103750	102718
1005	103867	102628
1006	103979	102534
1007	104074	102422
1008	104183	102324
1009	104281	102216
1010	104400	102128
1011	104502	102023
1012	104605	101920
1013	104706	101815
1014	104805	101707
1015	104904	101600
1016	105008	101497
1017	105111	101394
1018	105218	101294
1019	105323	101193
1020	105434	101097
1021	105540	100997
1022	105644	100894
1023	105754	100797
1024	105859	100695
1025	105961	100590
1026	106077	100500
1027	106178	100394
1028	106263	100273
1029	106329	100135
1030	106410	100011
1031	106487	99883
1032	106560	99752
1033	106631	99619
1034	106709	99492
1035	106786	99364
1036	106864	99238
1037	106936	99106
1038	107010	98977
1039	107080	98843
1040	107153	98712
1041	107230	98585
1042	107308	98460
1043	107381	98330
1044	107454	98199
1045	107521	98064
1046	107601	97941
1047	107675	97811
1048	107746	97680
1049	107820	97551
1050	107899	97428
1051	107971	97297
1052	108042	97166
1053	108116	97037
1054	108188	96908
1055	108263	96780
1056	108338	96653
1057	108416	96529
1058	108490	96402
1059	108562	96272
1060	108637	96145
1061	108711	96017
1062	108785	95890
1063	108860	95764
1064	108936	95638
1065	109008	95510
1066	109085	95385
1067	109165	95264
1068	109236	95134
1069	109310	95008
1070	109384	94881
1071	109455	94752
1072	109529	94625
1073	109604	94500
1074	109679	94375
1075	109762	94256
1076	109838	94132
1077	109916	94010
1078	109996	93889
1079	110081	93773
1080	110158	93649
1081	110241	93531
1082	110312	93403
1083	110393	93284
1084	110468	93159
1085	110543	93035
1086	110616	92909
1087	110688	92783
1088	110758	92654
1089	110836	92532
1090	110910	92408
1091	110985	92284
1092	111054	92156
1093	111140	92041
1094	111213	91916
1095	111293	91796
1096	111397	91697
1097	111503	91599
1098	111605	91497
1099	111723	91410
1100	111834	91316
1101	111933	91212
1102	112039	91114
1103	112140	91012
1104	112241	90910
1105	112351	90815
1106	112457	90717
1107	112558	90616
1108	112660	90514
1109	112762	90412
1110	112864	90311
1111	112979	90221
1112	113088	90125
1113	113192	90025
1114	113303	89931
1115	113403	89828
1116	113499	89722
1117	113603	89622
1118	113703	89519
1119	113811	89423
1120	113921	89328
1121	114023	89226
1122	114121	89122
1123	114224	89022
1124	114328	88922
1125	114433	88823
1126	114541	88726
1127	114649	88629
1128	114757	88532
1129	114864	88435
1130	114970	88337
1131	115074	88237
1132	115177	88136
1133	115272	88030
1134	115367	87923
1135	115474	87825
1136	115582	87728
1137	115685	87628
1138	115772	87515
1139	115887	87423
1140	116006	87335
1141	116120	87243
1142	116239	87154
1143	116332	87046
1144	116402	86920
1145	116472	86795
