iter	MAE	RMSE
890	0.008451177077	0.01379320128
891	0.008417048061	0.01375150579
892	0.008355009524	0.01368236134
893	0.008331478797	0.01363158601
894	0.008298360917	0.01357394274
895	0.008254131226	0.01352114558
896	0.008217150004	0.01348660885
897	0.008179215396	0.01344423814
898	0.008143979469	0.01339120848
899	0.00808890338	0.0133278177
900	0.008041634211	0.01326470068
901	0.008008218188	0.013203588
902	0.007986428696	0.01315817256
903	0.007925516265	0.01307452789
904	0.007899296691	0.01301695342
905	0.007870521105	0.01298095731
906	0.007834469816	0.01291432763
907	0.007768006405	0.01282862784
908	0.007710793491	0.01276149806
909	0.007676391933	0.01270943392
910	0.007642110288	0.01265874517
911	0.007600234564	0.01261500821
912	0.007539019329	0.01249572302
913	0.00751456203	0.0124548511
914	0.007485387411	0.01241034409
915	0.007456930292	0.01234500725
916	0.00741400685	0.01229648227
917	0.0073789912	0.01226157418
918	0.007325627105	0.01217488166
919	0.007277938817	0.01209451161
920	0.007241166297	0.01204156477
921	0.007201047965	0.01197756741
922	0.007148117953	0.01190290588
923	0.007105845819	0.01184448796
924	0.007082922803	0.01180490399
925	0.007062725678	0.01176768473
926	0.007048150055	0.01175221586
927	0.007011922639	0.01171439287
928	0.006976360886	0.0116681901
929	0.006954564955	0.01162689572
930	0.006918809186	0.01156773856
931	0.006887407283	0.01151717663
932	0.006850458976	0.01147848072
933	0.006810312845	0.01142167306
934	0.006773817995	0.01132003127
935	0.006739362635	0.01128812594
936	0.006707396672	0.01124582008
937	0.006629111641	0.01116519557
938	0.006602435409	0.01111319209
939	0.006551465653	0.01105647609
940	0.006519289779	0.01100382595
941	0.006487871909	0.0109545732
942	0.006452904505	0.01091011265
943	0.00643486513	0.01088678553
944	0.006403004458	0.01082633757
945	0.006359885495	0.01076882325
946	0.006320466478	0.01071246254
947	0.006280621494	0.01067904326
948	0.006260458508	0.01062995195
949	0.006233388045	0.01059729526
950	0.006207841692	0.0105615735
951	0.006180785056	0.01051929716
952	0.006149358912	0.01047418428
953	0.006122936223	0.01044374055
954	0.006080471705	0.01038012982
955	0.006059428042	0.01034529583
956	0.006021029112	0.01029689504
957	0.006006194787	0.01026253727
958	0.005970783594	0.01021721619
959	0.005926665811	0.01017499323
960	0.005897317459	0.0101407911
961	0.005865397661	0.01011486708
962	0.005827187069	0.01005638164
963	0.005808586049	0.01002790303
964	0.005783825244	0.01000544081
965	0.005753916606	0.009952044762
966	0.005724300331	0.009908614749
967	0.00569010615	0.009857224546
968	0.005674103238	0.009821189722
969	0.005639323802	0.009741380133
970	0.005611790267	0.009702364033
971	0.005576529401	0.009666843903
972	0.005559016136	0.009643747175
973	0.00553670024	0.009605641006
974	0.005516131271	0.009562467162
975	0.005486955313	0.009513876455
976	0.005460416339	0.00946249636
977	0.005431991314	0.009414966434
978	0.005405455468	0.009369094324
979	0.005361507913	0.009297912585
980	0.00532033397	0.009242065866
981	0.005288181934	0.009188347491
982	0.005263134487	0.00916180618
983	0.005235679539	0.009101306476
984	0.00519471733	0.009035289387
985	0.005161069992	0.008975801727
986	0.005145094079	0.008945631012
987	0.005121534325	0.008913141691
988	0.005097229327	0.008853075652
989	0.005074196315	0.008807691184
990	0.005047631951	0.008769370924
991	0.005022775726	0.008725028299
992	0.004993384306	0.008671759118
993	0.004968358714	0.008640982866
994	0.004948338787	0.008611969826
995	0.004932432482	0.008576734604
996	0.004914782482	0.008546527199
997	0.004895904386	0.008523244749
998	0.004834590594	0.00846112011
999	0.004805919213	0.008428381053
1000	0.004783759895	0.008402311115
1001	0.004755516605	0.00836575617
1002	0.004732694044	0.008317064599
1003	0.004712461175	0.008298083949
1004	0.004679433851	0.008254828463
1005	0.004664361443	0.008232797743
1006	0.004648851428	0.008211664798
1007	0.00462280183	0.008189738085
1008	0.004596073547	0.008144863356
1009	0.004559631144	0.008102157931
1010	0.004534441017	0.008057322268
1011	0.004512076521	0.008031709495
1012	0.004483177747	0.00799898557
1013	0.004455708584	0.007969679344
1014	0.004428435118	0.007933724183
1015	0.00440549985	0.007890354481
1016	0.004375478764	0.007863482442
1017	0.004356273149	0.007839110244
1018	0.004327059801	0.007805169156
1019	0.004314587851	0.007780699948
1020	0.004296732209	0.007753558904
1021	0.004275750907	0.00772149949
1022	0.004249286591	0.007683997266
1023	0.004233168185	0.007657559114
1024	0.004211864932	0.007629628448
1025	0.004195725077	0.007606872459
1026	0.004175923696	0.007571172635
1027	0.004155490196	0.007539789817
1028	0.004138046594	0.007515764423
1029	0.004122589834	0.007488004713
1030	0.004104164061	0.007458943373
1031	0.004073268901	0.007424370331
1032	0.004050778193	0.007403475925
1033	0.00402390237	0.007374626361
1034	0.004000198153	0.00733770248
1035	0.003991716288	0.007325209891
1036	0.00397050181	0.007292595186
1037	0.003948139047	0.007259305702
1038	0.003920583047	0.007231275596
1039	0.003898734158	0.007211105778
1040	0.003886977193	0.007196626562
1041	0.003868161099	0.007165404629
1042	0.003848969709	0.007149058423
1043	0.003834603611	0.007126687681
1044	0.003815835751	0.007092977493
1045	0.003799086377	0.007070349965
1046	0.003781998329	0.007051746204
1047	0.00376570244	0.007033202668
1048	0.003740614706	0.006998223997
1049	0.003713981528	0.006954881333
1050	0.003694631141	0.00691906707
1051	0.003671145103	0.00689856004
1052	0.003650940281	0.006862737083
1053	0.003626203627	0.006828414993
1054	0.003591339183	0.006795792931
1055	0.003575673733	0.006766894947
1056	0.003564802361	0.006752948088
1057	0.003551492798	0.006734414662
1058	0.003523938952	0.006701103589
1059	0.003505860223	0.0066741235
1060	0.003483715681	0.00664914841
1061	0.003463527237	0.006621389101
1062	0.003444373409	0.006603303281
1063	0.003425681235	0.006583791269
1064	0.003405191074	0.006542459832
1065	0.003382305552	0.006508336827
1066	0.003362692818	0.00649297766
1067	0.003341231744	0.006467468967
1068	0.003317422391	0.006434737771
1069	0.003290728749	0.006395696433
1070	0.0032601397	0.00636188872
1071	0.003251391281	0.006344021241
1072	0.003242724767	0.006328287223
1073	0.00323717976	0.006312412158
1074	0.003221628483	0.006292516398
1075	0.003206816655	0.006274554985
1076	0.003186461933	0.006253361363
1077	0.003168895435	0.006230578574
1078	0.003147322455	0.006206853535
1079	0.003136398588	0.006193972811
1080	0.003129328494	0.006184380362
1081	0.00311320122	0.006166992659
1082	0.003100474015	0.006147646092
1083	0.003084898854	0.006116338261
1084	0.003075014592	0.006099329149
1085	0.003066916821	0.006087340648
1086	0.003037840795	0.006054267754
1087	0.003027590654	0.006031667866
1088	0.003003693225	0.005992915478
1089	0.002989018535	0.005976303572
1090	0.002964963701	0.005943636434
1091	0.002941538023	0.00591278887
1092	0.002929819314	0.005901141024
1093	0.002912406809	0.005876325307
1094	0.002893164499	0.005855924538
1095	0.002876840782	0.005824298413
1096	0.002844743776	0.005794888741
1097	0.002823758143	0.005765337348
1098	0.002804733559	0.005742288986
1099	0.002779522637	0.005720248108
1100	0.002768189994	0.005705707091
1101	0.002752981399	0.005683395916
1102	0.002733021997	0.005657554335
1103	0.002722528465	0.005641037526
1104	0.002713455054	0.005632834753
1105	0.002698056419	0.005623357781
1106	0.002682161417	0.005598563475
1107	0.002661066726	0.005573933606
1108	0.002644543859	0.005558513074
1109	0.002623872504	0.005537026095
1110	0.002615692641	0.005526454597
1111	0.002608213844	0.005513336255
1112	0.0025919863	0.005492414066
1113	0.002579917448	0.005472077885
1114	0.002561845566	0.005452179896
1115	0.002556390072	0.005446108292
1116	0.002546807783	0.005436734419
1117	0.002536681138	0.005421450263
1118	0.002524329206	0.005403671519
1119	0.002509448586	0.005391390124
1120	0.002502733274	0.005381962114
1121	0.002491774874	0.005369411669
1122	0.002482367468	0.005360686298
1123	0.002474208442	0.005345128689
1124	0.002466937303	0.005337037634
1125	0.00245638213	0.005319209225
1126	0.002446763992	0.005301186784
1127	0.002435041681	0.005282500136
1128	0.002425720348	0.005269305095
1129	0.002409706298	0.005255418823
1130	0.002393466135	0.005239230093
1131	0.002375073617	0.005221547497
1132	0.002358605596	0.005203297474
1133	0.002339312241	0.005186269752
1134	0.002333191548	0.005176035259
1135	0.002325178186	0.005167459501
1136	0.002316441728	0.005155931392
1137	0.00230087041	0.005137718631
1138	0.002291783757	0.005126611644
1139	0.002287405613	0.005119566521
1140	0.002277477156	0.005110282926
1141	0.002269506578	0.005098107265
1142	0.002258580919	0.005088772723
1143	0.002249285321	0.005075809936
1144	0.00223806215	0.005059049535
1145	0.002228229309	0.005051854105
1146	0.002217406115	0.005036937391
1147	0.002200050143	0.005013200651
1148	0.002184207369	0.004998945473
1149	0.002175181545	0.004992894168
1150	0.00217421778	0.004987617696
1151	0.002165717511	0.004980203787
1152	0.002147531481	0.004968223843
1153	0.002139009704	0.004957440559
1154	0.002125706368	0.004939942654
1155	0.002115153322	0.004932031279
1156	0.002095051759	0.004912867885
1157	0.002088731258	0.004905731718
1158	0.002074644136	0.004888712006
1159	0.002062485218	0.004880310298
1160	0.002053275512	0.004870839593
1161	0.002038589562	0.004858832199
1162	0.002029909176	0.004851621206
1163	0.002020142434	0.004838559284
1164	0.002011941852	0.004833202547
1165	0.001997427703	0.004821071328
1166	0.00199023926	0.004815336416
1167	0.001974517548	0.004799271902
1168	0.001959605884	0.00478314407
1169	0.001945150377	0.004770840505
1170	0.001935059472	0.004764485367
1171	0.001931601124	0.004761749764
1172	0.001925538381	0.004754399172
1173	0.001914592899	0.004739776714
1174	0.00190435548	0.00473225445
1175	0.001895329732	0.004719695706
1176	0.001888998711	0.00470994181
1177	0.001882641151	0.004702308248
1178	0.001878878193	0.004698743608
1179	0.001869076263	0.004682666012
1180	0.00186040036	0.00467111124
1181	0.001848863313	0.004654945015
1182	0.001836932478	0.004643861856
1183	0.001829276266	0.004634222877
1184	0.001823906065	0.004628507858
1185	0.001820828657	0.004624096447
1186	0.001802832452	0.004605505835
1187	0.001796355411	0.004598092112
1188	0.001787775614	0.004589234868
1189	0.001777839168	0.004578393956
1190	0.001770523801	0.004566076549
1191	0.001762204886	0.004556637463
1192	0.001756927271	0.004548249905
1193	0.001748632198	0.004542994036
1194	0.001736577375	0.004535831799
1195	0.001730590432	0.004527742217
1196	0.001712285137	0.004515554872
1197	0.001700785251	0.004502803016
1198	0.001681963249	0.004490898626
1199	0.00167498106	0.004482659252
1200	0.001666083767	0.004474300593
1201	0.001657652666	0.004464907048
1202	0.001653443674	0.004460004113
1203	0.001645008239	0.004450519751
1204	0.001636808019	0.004442418314
1205	0.001625817969	0.004430301097
1206	0.001616067837	0.004423209279
1207	0.001607166902	0.004418012679
1208	0.001601814832	0.004411177669
1209	0.001594074974	0.004403657632
1210	0.001588092062	0.004395370389
1211	0.001577191195	0.004384730421
1212	0.001567757036	0.004374559672
1213	0.001561398865	0.00436875536
1214	0.001550800309	0.004360856132
1215	0.001544731536	0.00435553135
1216	0.001532463865	0.004347251567
1217	0.001525945816	0.004342165533
1218	0.001518099951	0.004335062792
1219	0.001505215789	0.004325287476
1220	0.001495055427	0.004315703753
1221	0.00148522344	0.004306269138
1222	0.001476065141	0.004297364527
1223	0.001470113598	0.004292365873
1224	0.00145932531	0.004280672646
1225	0.001456444702	0.004275906809
1226	0.001441689864	0.004265156207
1227	0.001434886619	0.004258165772
1228	0.001429718246	0.004255312397
1229	0.001424210444	0.004250090793
1230	0.001413562249	0.004242553008
1231	0.001405865339	0.004238332891
1232	0.001397278715	0.004232080913
1233	0.001392325143	0.004224959074
1234	0.001386167228	0.004216408051
1235	0.001380628713	0.004211514352
1236	0.001372468271	0.004204877304
1237	0.001367587209	0.004200510291
1238	0.001361205365	0.004195978278
1239	0.001356455112	0.004192236191
1240	0.001344661363	0.004182798712
1241	0.00134010709	0.004179631256
1242	0.001338626114	0.004177542338
1243	0.001336255275	0.004173516878
1244	0.001325594254	0.004165550637
1245	0.001321912934	0.004163583756
1246	0.001315565701	0.004156796879
1247	0.001312060576	0.00415329024
1248	0.001307089326	0.004147903191
1249	0.001295634928	0.00413956858
1250	0.001287825397	0.004133398911
1251	0.001284532708	0.004130572822
1252	0.001280149584	0.004127348571
1253	0.001273764575	0.004120025711
1254	0.001264807793	0.004112083921
1255	0.001256328591	0.004105529863
1256	0.001247632147	0.004100234484
1257	0.001242592368	0.004096600263
1258	0.001234171803	0.004092300053
1259	0.0012312087	0.004088682964
1260	0.001224664151	0.004082000622
1261	0.001216580047	0.004077779768
1262	0.001214377604	0.004075427219
1263	0.001214367219	0.004075104811
1264	0.001209549734	0.004071809432
1265	0.001204556728	0.004065353776
1266	0.001197074275	0.004057244962
1267	0.001192908021	0.00405526954
1268	0.001181592416	0.00404598362
1269	0.001173932387	0.004041155414
1270	0.001170542622	0.004038548632
1271	0.00116603167	0.004034048421
1272	0.001161238919	0.004029536832
1273	0.001156503042	0.004025992956
1274	0.001149118593	0.004020401305
1275	0.001142033344	0.004016375285
1276	0.001135439976	0.004012866076
1277	0.001126975938	0.004008781811
1278	0.001119421942	0.004004592847
1279	0.001115961924	0.003999299288
1280	0.001106849712	0.003994035118
1281	0.001101619669	0.003990738813
1282	0.001099640094	0.003988767817
1283	0.001096389282	0.003985725636
1284	0.001093043477	0.003983085738
1285	0.001086633262	0.003979359434
1286	0.001079690895	0.003974366813
1287	0.001075380516	0.003970578345
1288	0.001069174785	0.003967335227
1289	0.00106314913	0.003964169338
1290	0.001056444846	0.003957336691
1291	0.001048686381	0.003951751802
1292	0.001042153272	0.003947111277
1293	0.001037440968	0.00394425833
1294	0.001032607162	0.003941431233
1295	0.001026302188	0.003938441826
1296	0.001021671175	0.003934816381
1297	0.001012929925	0.003929451597
1298	0.001008266654	0.003927252464
1299	0.001004586494	0.003924521277
1300	0.000999741203	0.003921485472
1301	0.0009955187213	0.003919566254
1302	0.0009907998839	0.003916590284
1303	0.0009864794217	0.003913458072
1304	0.0009787948441	0.003909116803
1305	0.0009741553848	0.003906441223
1306	0.0009699479454	0.00390411753
1307	0.0009668632304	0.003902130101
1308	0.0009593188126	0.003898465293
1309	0.0009570731661	0.003897011254
1310	0.0009515452156	0.003892949579
1311	0.0009479943047	0.003890589823
1312	0.0009452192833	0.003887981714
1313	0.0009403168158	0.003885361395
1314	0.0009360267069	0.00388104477
1315	0.0009312463327	0.003875565886
1316	0.0009257304022	0.003872336835
1317	0.0009223270216	0.003869104292
1318	0.0009187271317	0.00386516636
1319	0.0009145767217	0.003863311122
1320	0.0009108876589	0.00386089491
1321	0.0009054223796	0.003857671853
1322	0.0009012283	0.003855223302
1323	0.0008978590659	0.003853240431
1324	0.0008862648898	0.003845795289
1325	0.0008810335044	0.003842044982
1326	0.000871725384	0.003838837892
1327	0.0008680376721	0.0038361058
1328	0.0008637403689	0.003833812158
1329	0.0008580667957	0.003830663348
1330	0.0008494797989	0.003826959971
1331	0.0008463938782	0.003824942438
1332	0.0008433612169	0.003823522491
1333	0.0008351250393	0.003819454157
1334	0.0008304941892	0.00381770741
1335	0.0008284587274	0.003816035727
1336	0.0008231577137	0.003813472686
1337	0.0008193523005	0.003811548068
1338	0.000815341437	0.003810251491
1339	0.000812556425	0.00380818717
1340	0.0008080830149	0.003805533206
1341	0.0008038217894	0.003803911386
1342	0.0007985423628	0.00380148731
1343	0.0007945761482	0.003799584013
1344	0.0007888873387	0.003796322633
1345	0.0007872658245	0.003795240571
1346	0.0007843444239	0.003794191418
1347	0.0007791841014	0.003792143696
1348	0.0007750407195	0.003790493146
1349	0.0007726146627	0.003788248661
1350	0.0007701641181	0.003787082801
1351	0.0007673729961	0.003785523276
1352	0.0007635379599	0.003783174138
1353	0.000759985852	0.003781667583
1354	0.000756689138	0.003779308707
1355	0.0007526157244	0.003777079684
1356	0.0007479253839	0.003774624739
1357	0.0007451356437	0.003773361467
1358	0.00074184921	0.003771935763
1359	0.0007399658017	0.003770970772
1360	0.000737473404	0.003769656081
1361	0.0007346125482	0.003767689328
1362	0.0007279670067	0.003765460691
1363	0.0007242580936	0.003764042395
1364	0.0007222511964	0.003763409903
1365	0.0007205094604	0.003762031218
1366	0.0007155897389	0.003759824645
1367	0.0007098329557	0.003757100829
1368	0.0007082573488	0.003755265066
1369	0.0007055824708	0.003754066837
1370	0.0007030264365	0.003752989526
1371	0.0007013954244	0.003752273068
1372	0.000697925489	0.003749766196
1373	0.0006952395309	0.003748773113
1374	0.0006920726815	0.003746781715
1375	0.0006907691759	0.003746045229
1376	0.0006887246635	0.003745182162
1377	0.0006853989895	0.003743718387
1378	0.0006832044383	0.003742246166
1379	0.0006792846109	0.003740402743
1380	0.000676669766	0.003738668796
1381	0.0006746392911	0.003737004151
1382	0.0006716049697	0.003735376848
1383	0.0006687552044	0.003734221237
1384	0.0006643058529	0.00373227251
1385	0.0006605789081	0.003730827015
1386	0.000656745692	0.003729411477
1387	0.0006539902953	0.003727926784
1388	0.0006506818153	0.003726117164
1389	0.0006471614654	0.003724784577
1390	0.0006436633454	0.003723658497
1391	0.0006406896111	0.003722941246
1392	0.0006385113109	0.003721952267
1393	0.0006375914439	0.003721350195
1394	0.0006333246224	0.00371933757
1395	0.0006313395111	0.003718630479
1396	0.000625958877	0.003717006603
1397	0.0006242596286	0.003716351488
1398	0.0006210617394	0.003715144793
1399	0.0006175144991	0.003713821469
1400	0.0006152342205	0.003712929017
1401	0.0006134545908	0.003712035766
1402	0.0006096728572	0.003710480722
1403	0.0006075995211	0.003709427686
1404	0.0006047012137	0.003708090456
1405	0.0006022782028	0.00370728562
1406	0.0005981874589	0.00370608353
1407	0.0005949712891	0.003704554984
1408	0.0005906979863	0.003702807444
1409	0.0005891492881	0.003701747433
1410	0.0005853743394	0.003700570648
1411	0.0005833835172	0.003699636934
1412	0.0005816177256	0.00369870964
1413	0.0005748850268	0.003696677158
1414	0.0005707193734	0.003694811799
1415	0.0005668792328	0.003692394824
1416	0.0005643346116	0.003691206995
1417	0.0005604277318	0.003688715825
1418	0.0005589675541	0.003688124342
1419	0.0005571551174	0.003687462953
1420	0.0005556650226	0.003686334312
1421	0.0005527935497	0.003685028037
1422	0.0005476855154	0.003683439143
1423	0.0005439716453	0.003682086876
1424	0.0005416545413	0.00368099474
1425	0.0005387258481	0.003680157868
1426	0.0005365900746	0.003678526939
1427	0.0005333991323	0.003676810766
1428	0.0005300019288	0.003675405928
1429	0.0005279151399	0.003674838144
1430	0.0005255131484	0.003673522846
1431	0.0005241150777	0.003672943449
1432	0.0005203439541	0.003671251491
1433	0.0005180279371	0.003670196316
1434	0.000514807924	0.003669182826
1435	0.0005122556894	0.00366819741
1436	0.0005108303571	0.003667799254
1437	0.0005097096765	0.003667148223
1438	0.0005068147024	0.003666395356
1439	0.0005050432588	0.003665749156
1440	0.0005032565119	0.00366495155
1441	0.0005004087136	0.003664227469
1442	0.0004963950406	0.003663022144
1443	0.0004920969696	0.003661886559
1444	0.0004892223888	0.003660930222
1445	0.0004871231169	0.003660064281
1446	0.000485364081	0.003659664389
1447	0.000482469163	0.003658765918
1448	0.0004807847686	0.003658230832
1449	0.0004797191414	0.00365766487
1450	0.0004782530164	0.003657277865
1451	0.0004752740002	0.003656237327
1452	0.0004720686635	0.003655134137
1453	0.0004706211642	0.003654651553
1454	0.0004677547704	0.003653702269
1455	0.0004647056738	0.003652886909
1456	0.000463096611	0.003652443477
1457	0.0004608753862	0.003651744489
1458	0.0004578714006	0.003650810697
1459	0.0004561042287	0.003650429525
1460	0.0004522884609	0.003649383952
1461	0.000450167626	0.003648819937
1462	0.0004491500612	0.003648483966
1463	0.0004464959199	0.003647799364
1464	0.0004446308585	0.003647235924
1465	0.000442166242	0.003646286495
1466	0.0004398715416	0.003645717218
1467	0.00043796043	0.003645206011
1468	0.0004361003903	0.00364447766
1469	0.0004344736739	0.003644029602
1470	0.0004332605502	0.003643639014
1471	0.0004324546412	0.003643242725
1472	0.0004302868755	0.003642729862
1473	0.0004272417997	0.003642072679
1474	0.0004257055153	0.003641497356
1475	0.0004224450628	0.003640844954
1476	0.0004210815532	0.003640272909
1477	0.0004182096203	0.003639481551
1478	0.0004167913874	0.003639053582
1479	0.0004143083025	0.00363854831
1480	0.0004121644358	0.003637991268
1481	0.0004089056828	0.003637260256
1482	0.0004066798386	0.003636646254
1483	0.0004037874728	0.003635915091
1484	0.0004022520272	0.003635270929
1485	0.0004010142868	0.003634969495
1486	0.0003992923555	0.003634520741
1487	0.0003968334679	0.003633768754
1488	0.0003950199788	0.00363320481
1489	0.000393829765	0.003632810988
1490	0.0003919937311	0.003632062019
1491	0.0003902655401	0.003631593186
1492	0.0003887252998	0.003631195489
1493	0.0003870759862	0.003630833414
1494	0.0003842212337	0.003630107913
1495	0.0003818466597	0.00362979717
1496	0.0003803666099	0.003629314402
1497	0.0003786745691	0.003629079332
1498	0.0003767696834	0.003628452467
1499	0.0003754948993	0.003628104875
1500	0.0003749201592	0.003627823231
1501	0.0003734471374	0.003627573006
1502	0.000372563407	0.003627210012
1503	0.0003708109491	0.003626734284
1504	0.0003686075289	0.003625735129
1505	0.0003671711622	0.003625339099
1506	0.0003657974545	0.003624892886
1507	0.0003643581612	0.003624364186
1508	0.0003612973573	0.003623853223
1509	0.0003598011941	0.003623480924
1510	0.0003582086809	0.00362309901
1511	0.0003562358161	0.003622814865
1512	0.0003542765948	0.003622336394
1513	0.0003535073522	0.003622141811
1514	0.0003518140973	0.003621444895
1515	0.0003503013003	0.003621238546
1516	0.0003489294762	0.003620997777
1517	0.0003473826762	0.003620549077
1518	0.0003458293654	0.003620312495
1519	0.0003432005761	0.003619843645
1520	0.0003418969436	0.003619478089
1521	0.0003408538894	0.003619048239
1522	0.0003400004713	0.003618905045
1523	0.0003384308221	0.00361847915
1524	0.0003369459264	0.0036181522
1525	0.0003352704846	0.003617729789
1526	0.0003339535149	0.003617440586
1527	0.0003328357523	0.00361710145
1528	0.0003317351961	0.003616810892
1529	0.0003304150597	0.0036163903
1530	0.0003297301886	0.003616189822
1531	0.0003286621198	0.00361590708
1532	0.0003266700579	0.003615445254
1533	0.0003257213551	0.003615140521
1534	0.0003246123379	0.003614900758
1535	0.0003229163633	0.003614570498
1536	0.0003216325741	0.003614244711
1537	0.0003203929552	0.003614024349
1538	0.0003188889314	0.00361368031
1539	0.0003168296633	0.003613084801
1540	0.0003145371385	0.003612587981
1541	0.0003137045236	0.003612439454
1542	0.0003117050492	0.003611996167
1543	0.000309429643	0.003611665705
1544	0.0003080230534	0.00361137667
1545	0.0003072404805	0.003611142363
1546	0.0003060412657	0.003610911953
1547	0.0003047595286	0.003610643741
1548	0.0003037018742	0.003610357873
1549	0.0003021905651	0.00361001456
1550	0.0003007494575	0.003609730981
1551	0.0003003443872	0.00360953928
1552	0.0002983849257	0.003609045041
1553	0.0002972379758	0.003608916692
1554	0.0002953470669	0.003608501536
1555	0.000293683634	0.003608194681
1556	0.0002928337144	0.003608021509
1557	0.0002920819103	0.003607877573
1558	0.0002909197114	0.003607648615
1559	0.0002899085668	0.003607504698
1560	0.0002886716684	0.003607392416
1561	0.0002869440669	0.003607085771
1562	0.0002863660341	0.003606886993
1563	0.0002852504099	0.003606715591
1564	0.0002836051488	0.003606444865
1565	0.0002816743149	0.003606126304
1566	0.0002801000599	0.00360588233
1567	0.0002785120932	0.003605556843
1568	0.0002771705091	0.003605316088
1569	0.0002752495343	0.003604994965
1570	0.0002741069887	0.003604831804
1571	0.0002723245769	0.003604492991
1572	0.0002713520991	0.003604336074
1573	0.0002705475811	0.003604164029
1574	0.0002696088157	0.0036039943
1575	0.0002686069939	0.003603742391
1576	0.0002675078933	0.003603582739
1577	0.0002663915763	0.003603406703
1578	0.0002653344611	0.003603242061
1579	0.0002645543718	0.003603073673
1580	0.0002626807252	0.003602791307
1581	0.0002614900485	0.003602635828
1582	0.0002605457992	0.003602359937
1583	0.0002600972304	0.003602247308
1584	0.0002586793435	0.003601868062
1585	0.0002581516376	0.003601753829
1586	0.0002569360836	0.003601539975
1587	0.000255628662	0.003601346565
1588	0.0002548722424	0.003601144567
1589	0.0002535949388	0.003600843097
1590	0.0002528780341	0.00360072273
1591	0.0002516935358	0.003600524818
1592	0.0002503886773	0.003600361215
1593	0.0002498135161	0.003600278391
1594	0.0002486019912	0.003600087769
1595	0.0002477003648	0.003599857739
1596	0.0002468410972	0.003599676605
1597	0.0002454095976	0.003599476968
1598	0.0002449558137	0.003599360644
1599	0.0002438084162	0.00359918441
1600	0.0002428689904	0.003599059565
1601	0.0002408339258	0.003598803877
1602	0.0002393878304	0.003598574068
1603	0.0002386563439	0.003598437317
1604	0.0002377542625	0.003598281104
1605	0.0002360123485	0.003598076464
1606	0.0002352976131	0.003597996721
1607	0.0002339610053	0.003597764419
1608	0.0002330916548	0.003597606613
1609	0.0002314067333	0.003597447057
1610	0.0002304321596	0.00359734951
1611	0.0002285655196	0.003597140654
1612	0.000227812961	0.003596970641
1613	0.0002272912165	0.003596871552
1614	0.0002264403832	0.003596610899
1615	0.0002257354451	0.003596468085
1616	0.0002245027712	0.00359621694
1617	0.0002234926218	0.003596098987
1618	0.0002230476496	0.003596046784
1619	0.0002217578301	0.003595944178
1620	0.0002203808551	0.003595743034
1621	0.0002198294788	0.003595657526
1622	0.0002190499647	0.003595509897
1623	0.0002177361083	0.003595262924
1624	0.0002165631553	0.003595085335
1625	0.0002152614839	0.003594885435
1626	0.0002148410943	0.003594777447
1627	0.0002136110048	0.003594633187
1628	0.0002132256094	0.003594558463
1629	0.000211944518	0.003594350823
1630	0.0002114046223	0.003594294966
1631	0.0002106156819	0.003594158784
1632	0.0002099231706	0.003594083476
1633	0.0002090406576	0.003593989339
1634	0.0002083044818	0.003593903029
1635	0.0002075796242	0.003593784043
1636	0.0002064559662	0.003593624827
1637	0.0002053357098	0.003593525469
1638	0.0002041421995	0.003593345855
1639	0.0002033301217	0.003593207951
1640	0.0002028366781	0.003593147151
1641	0.0002020050181	0.003592954934
1642	0.0002013921	0.00359289316
1643	0.000200392252	0.003592778342
1644	0.0001997182178	0.003592676493
1645	0.0001983915794	0.003592536223
1646	0.0001978062238	0.003592432036
1647	0.000196143675	0.003592285622
1648	0.0001954575555	0.003592184931
1649	0.0001948874745	0.003592115902
1650	0.0001940640219	0.003592003292
1651	0.0001935285027	0.003591938948
1652	0.0001929070885	0.003591872636
1653	0.0001921003173	0.003591751279
1654	0.0001916537079	0.003591663211
1655	0.0001906148705	0.003591484701
1656	0.0001894664986	0.003591382755
1657	0.0001883202297	0.003591225597
1658	0.0001874562337	0.003591157562
1659	0.0001870302405	0.003591105457
1660	0.0001862645935	0.003590962861
1661	0.0001857024178	0.00359090486
1662	0.000184803955	0.003590779556
1663	0.0001841217253	0.003590713594
1664	0.0001834072434	0.00359060466
1665	0.0001827396699	0.003590536851
1666	0.000182327221	0.003590463522
1667	0.0001810980264	0.003590376203
1668	0.0001802041618	0.003590301061
1669	0.0001795237299	0.003590231505
1670	0.0001789424296	0.003590185729
1671	0.0001780350221	0.00359006267
1672	0.0001774606983	0.003589995107
1673	0.0001768843827	0.00358991951
1674	0.0001765670229	0.003589871145
1675	0.0001759364905	0.003589816613
1676	0.0001752059544	0.003589744031
1677	0.0001744252209	0.003589667483
1678	0.0001737902455	0.003589594806
1679	0.0001727185503	0.00358948424
1680	0.000172130631	0.003589424532
1681	0.0001711216979	0.003589331101
1682	0.0001705222398	0.003589279289
1683	0.000169949834	0.003589167721
1684	0.0001689714814	0.003589076129
1685	0.0001682490704	0.00358902027
1686	0.0001676186096	0.00358891763
1687	0.0001665998431	0.003588840566
1688	0.0001660789232	0.003588730436
1689	0.0001655290224	0.00358866815
1690	0.0001650132415	0.003588582367
1691	0.0001642770494	0.003588483727
1692	0.0001635837664	0.003588422798
1693	0.0001629748914	0.003588317576
1694	0.0001624850291	0.003588251837
1695	0.000162040612	0.003588208266
1696	0.0001618169588	0.003588175987
1697	0.0001614466399	0.003588148136
